PropertyID,ParcelID,LandUse,PropertyAddress,PropertyCity,Acreage,TaxDistrict,LandValue,BuildingValue,TotalValue,YearBuilt,Bedrooms,FullBath,HalfBath,OwnerID
49561,134 13 0 097.00,SINGLE FAMILY,4808 JEFFERY  DR, NASHVILLE,0.32,URBAN SERVICES DISTRICT,21500.0,100200.0,123700.0,1965,3,2,0,39159
24421,134 13 0 113.00,SINGLE FAMILY,4819  LINBAR DR, NASHVILLE,0.2,URBAN SERVICES DISTRICT,21500.0,95100.0,116600.0,1962,3,1,1,39160
8355,134 13 0 116.00,SINGLE FAMILY,4810  LINBAR DR, NASHVILLE,0.22,URBAN SERVICES DISTRICT,21500.0,82600.0,104100.0,1962,3,1,0,39161
55371,134 13 0 126.00,SINGLE FAMILY,4807 SHIRMAR  DR, NASHVILLE,0.23,URBAN SERVICES DISTRICT,21500.0,105300.0,127200.0,1962,3,1,1,39162
30185,134 13 0 133.00,SINGLE FAMILY,225  PARAGON MILLS RD, NASHVILLE,0.19,URBAN SERVICES DISTRICT,21500.0,96400.0,117900.0,1962,3,2,0,39163
23329,134 13 0 157.00,SINGLE FAMILY,236  EISENHOWER DR, NASHVILLE,0.22,URBAN SERVICES DISTRICT,21500.0,75100.0,96600.0,1962,3,1,0,39164
878,134 13 0 161.00,SINGLE FAMILY,4822  SUNLIGHT DR, NASHVILLE,0.24,URBAN SERVICES DISTRICT,21500.0,63900.0,85400.0,1962,3,1,0,39165
40040,134 13 0 169.00,SINGLE FAMILY,4806  SUNLIGHT DR, NASHVILLE,0.18,URBAN SERVICES DISTRICT,21500.0,105200.0,126700.0,1962,3,1,1,39166
12807,134 13 0 175.00,SINGLE FAMILY,227  EISENHOWER DR, NASHVILLE,0.21,URBAN SERVICES DISTRICT,21500.0,90100.0,111600.0,1962,3,1,1,39167
22069,134 13 0 176.00,SINGLE FAMILY,229  EISENHOWER DR, NASHVILLE,0.21,URBAN SERVICES DISTRICT,21500.0,117800.0,139300.0,1962,3,2,0,39168
20548,134 13 0 216.00,DUPLEX,256  LARGO DR, NASHVILLE,0.23,URBAN SERVICES DISTRICT,28000.0,69800.0,97800.0,1971,4,2,0,39171
46104,134 13 0 228.00,VACANT RESIDENTIAL LAND,277  LARGO DR, NASHVILLE,0.29,URBAN SERVICES DISTRICT,28000.0,114000.0,142000.0,2016,3,2,1,39173
53822,134 13 0 228.00,SINGLE FAMILY,277 LARGO  DR, NASHVILLE,0.29,URBAN SERVICES DISTRICT,28000.0,114000.0,142000.0,2016,3,2,1,39173
5149,134 13 0 231.00,SINGLE FAMILY,265  LARGO DR, NASHVILLE,0.23,URBAN SERVICES DISTRICT,28000.0,114800.0,142800.0,1968,4,3,0,39175
42597,134 13 0 250.00,SINGLE FAMILY,4705  REISCHA DR, NASHVILLE,0.23,URBAN SERVICES DISTRICT,21500.0,108100.0,129600.0,1991,3,2,0,39176
16074,134 13 0 252.00,SINGLE FAMILY,508  REISCHA SUE CIR, NASHVILLE,0.23,URBAN SERVICES DISTRICT,21500.0,92800.0,114300.0,1991,3,2,0,39177
12808,134 13 0 253.00,SINGLE FAMILY,504  REISCHA SUE CIR, NASHVILLE,0.27,URBAN SERVICES DISTRICT,21500.0,81800.0,103300.0,1997,2,2,0,39178
2557,134 13 0 260.00,SINGLE FAMILY,284  PARAGON MILLS RD, NASHVILLE,0.38,URBAN SERVICES DISTRICT,21500.0,91900.0,113400.0,1995,3,2,0,39179
11373,134 13 0 262.00,SINGLE FAMILY,280  PARAGON MILLS RD, NASHVILLE,0.23,URBAN SERVICES DISTRICT,21500.0,102500.0,124000.0,1995,3,2,0,39180
24206,135 00 0 175.00,SINGLE FAMILY,2326  SMITH SPRINGS RD, NASHVILLE,0.41,URBAN SERVICES DISTRICT,28500.0,57700.0,101700.0,1953,3,1,0,39189
47508,135 00 0 224.00,SINGLE FAMILY,2309  SMITH SPRINGS RD, NASHVILLE,0.63,URBAN SERVICES DISTRICT,24000.0,96700.0,120700.0,1955,2,1,0,39193
24207,135 00 0 225.00,SINGLE FAMILY,2301  SMITH SPRINGS RD, NASHVILLE,0.72,URBAN SERVICES DISTRICT,24000.0,64100.0,88100.0,1948,2,1,0,39194
2418,135 01 0 033.00,SINGLE FAMILY,1707  D VILLE DR, NASHVILLE,0.29,URBAN SERVICES DISTRICT,24000.0,84100.0,108100.0,1963,3,1,0,39198
45806,135 01 0 033.00,SINGLE FAMILY,1707  D VILLE DR, NASHVILLE,0.29,URBAN SERVICES DISTRICT,24000.0,84100.0,108100.0,1963,3,1,0,39198
20293,135 01 0 066.00,SINGLE FAMILY,1730  SOUTHWIND DR, NASHVILLE,0.34,URBAN SERVICES DISTRICT,24000.0,87200.0,111200.0,1963,4,1,1,39200
47509,135 01 0 075.00,SINGLE FAMILY,305  LADYBIRD DR, NASHVILLE,0.43,URBAN SERVICES DISTRICT,24000.0,87600.0,111600.0,1963,3,1,1,39201
23128,135 01 0 084.00,SINGLE FAMILY,314  LADYBIRD DR, NASHVILLE,0.57,URBAN SERVICES DISTRICT,24000.0,71400.0,95400.0,1963,3,1,0,39202
17342,135 01 0 096.00,SINGLE FAMILY,1733  SOUTHWIND DR, NASHVILLE,0.27,URBAN SERVICES DISTRICT,24000.0,86200.0,110200.0,1963,3,1,1,39203
56478,135 05 0 013.00,SINGLE FAMILY,303 HONEYHILL  DR, NASHVILLE,0.23,URBAN SERVICES DISTRICT,24000.0,71300.0,95300.0,1964,3,1,0,39206
808,135 05 0 014.00,SINGLE FAMILY,305  HONEYHILL DR, NASHVILLE,0.29,URBAN SERVICES DISTRICT,24000.0,85900.0,109900.0,1963,3,1,0,39207
10102,135 05 0 020.00,SINGLE FAMILY,315  HONEYHILL CT, NASHVILLE,0.58,URBAN SERVICES DISTRICT,24000.0,84600.0,108600.0,1961,3,1,1,39208
18858,135 05 0 023.00,SINGLE FAMILY,321  HONEYHILL DR, NASHVILLE,0.23,URBAN SERVICES DISTRICT,24000.0,58700.0,82700.0,1963,3,1,0,39209
11919,135 05 0 024.00,SINGLE FAMILY,323  HONEYHILL DR, NASHVILLE,0.26,URBAN SERVICES DISTRICT,24000.0,87700.0,111700.0,1962,4,2,0,39210
41090,135 05 0 037.00,SINGLE FAMILY,306  HONEYHILL DR, NASHVILLE,0.23,URBAN SERVICES DISTRICT,24000.0,99600.0,123600.0,1964,3,2,0,39211
55110,135 05 0 055.00,SINGLE FAMILY,316 MELVIN JONES  DR, NASHVILLE,0.43,URBAN SERVICES DISTRICT,24000.0,79900.0,103900.0,1964,3,1,1,39212
7368,135 05 0 057.00,SINGLE FAMILY,302  MELVIN JONES DR, NASHVILLE,0.32,URBAN SERVICES DISTRICT,24000.0,88600.0,112600.0,1963,3,1,1,39213
25458,135 05 0 064.00,SINGLE FAMILY,339  LADYBIRD DR, NASHVILLE,0.22,URBAN SERVICES DISTRICT,24000.0,85600.0,109600.0,1963,3,1,1,39214
38563,135 08 0 004.00,SINGLE FAMILY,112  SMITH SPRINGS CT, NASHVILLE,0.73,URBAN SERVICES DISTRICT,24000.0,114200.0,138200.0,1992,3,2,0,39224
29924,135 09 0 002.00,SINGLE FAMILY,2004  FORGES DR, NASHVILLE,0.75,URBAN SERVICES DISTRICT,24000.0,143300.0,189800.0,1962,3,2,1,39295
25459,135 09 0 015.00,SINGLE FAMILY,2009  FORGES DR, NASHVILLE,0.68,URBAN SERVICES DISTRICT,24000.0,78000.0,111800.0,1962,3,2,0,39296
38565,135 09 0 024.00,SINGLE FAMILY,2034  FRANKLIN LIMESTONE CT, NASHVILLE,0.65,URBAN SERVICES DISTRICT,24000.0,81100.0,105100.0,1962,3,1,1,39297
6180,135 09 0 029.00,SINGLE FAMILY,2019  FRANKLIN LIMESTONE CT, NASHVILLE,0.71,URBAN SERVICES DISTRICT,24000.0,90300.0,114300.0,1963,3,1,1,39298
33619,135 13 0 002.00,SINGLE FAMILY,449  FRANKLIN LIMESTONE RD, NASHVILLE,0.69,URBAN SERVICES DISTRICT,24000.0,69400.0,93400.0,1962,2,1,0,39524
29931,135 16 0 014.00,SINGLE FAMILY,2653  MOSSDALE DR, NASHVILLE,0.29,URBAN SERVICES DISTRICT,25000.0,105200.0,130200.0,1969,3,2,0,39595
6189,135 16 0 021.00,SINGLE FAMILY,2640  MOSSDALE DR, NASHVILLE,0.29,URBAN SERVICES DISTRICT,25000.0,113100.0,151700.0,1969,3,2,0,39596
7373,135 16 0 039.00,SINGLE FAMILY,205  SAILBOAT DR, NASHVILLE,0.25,URBAN SERVICES DISTRICT,25000.0,130700.0,155700.0,1972,4,3,0,39597
33623,135 16 0 043.00,SINGLE FAMILY,2617  TIMBERLAND DR, NASHVILLE,0.27,URBAN SERVICES DISTRICT,25000.0,104600.0,129600.0,1969,4,2,0,39598
17351,135 16 0 045.00,SINGLE FAMILY,2609  TIMBERLAND DR, NASHVILLE,0.27,URBAN SERVICES DISTRICT,25000.0,95200.0,123500.0,1972,3,2,0,39599
53589,135 16 0 055.00,SINGLE FAMILY,216 SAILBOAT  DR, NASHVILLE,0.27,URBAN SERVICES DISTRICT,25000.0,101000.0,126400.0,1969,3,1,1,39600
20299,135 16 0 058.00,SINGLE FAMILY,2612  MESA DR, NASHVILLE,0.24,URBAN SERVICES DISTRICT,25000.0,103300.0,128300.0,1979,3,2,0,39601
47529,136 00 0 047.00,SINGLE FAMILY,2649  SMITH SPRINGS RD, NASHVILLE,0.17,URBAN SERVICES DISTRICT,24000.0,25500.0,49500.0,1944,2,1,0,39687
18865,136 00 0 242.00,SINGLE FAMILY,3609  BUTLER RD, NASHVILLE,0.38,URBAN SERVICES DISTRICT,26000.0,63000.0,89000.0,1998,2,1,0,39688
17352,136 03 0 004.00,SINGLE FAMILY,3828  ANDERSON RD, NASHVILLE,0.43,URBAN SERVICES DISTRICT,27000.0,98100.0,125100.0,1971,4,2,0,39689
55118,136 03 0 006.00,SINGLE FAMILY,3871 LAKE AIRE  DR, NASHVILLE,0.32,URBAN SERVICES DISTRICT,27000.0,116000.0,144400.0,1970,4,3,0,39690
8242,136 03 0 010.00,SINGLE FAMILY,3841  LAKE AIRE DR, NASHVILLE,0.41,URBAN SERVICES DISTRICT,27000.0,132600.0,159600.0,1971,3,3,0,39691
6192,136 03 0 014.00,SINGLE FAMILY,3840  LAKE AIRE DR, NASHVILLE,0.27,URBAN SERVICES DISTRICT,27000.0,110900.0,138500.0,1970,4,2,0,39692
21803,136 03 0 018.00,SINGLE FAMILY,3856  LAKE AIRE DR, NASHVILLE,0.29,URBAN SERVICES DISTRICT,27000.0,102900.0,129900.0,1970,4,2,0,39693
23142,136 03 0 027.00,SINGLE FAMILY,112  CASTAWAY CT, NASHVILLE,0.32,URBAN SERVICES DISTRICT,27000.0,103000.0,130000.0,1970,3,2,1,39694
56491,136 03 0 029.00,SINGLE FAMILY,104 CASTAWAY  CT, NASHVILLE,0.28,URBAN SERVICES DISTRICT,27000.0,111200.0,138200.0,1976,4,2,0,39695
26646,136 03 0 043.00,SINGLE FAMILY,3851  PRIEST LAKE DR, NASHVILLE,0.34,URBAN SERVICES DISTRICT,27000.0,116000.0,150300.0,1973,4,2,0,39696
15913,136 03 0 049.00,SINGLE FAMILY,104  COASTAL CT W, NASHVILLE,0.27,URBAN SERVICES DISTRICT,31000.0,111100.0,142900.0,1972,4,2,0,39697
39820,136 05 0 005.00,SINGLE FAMILY,2808  HARBOR LIGHTS DR, NASHVILLE,0.24,URBAN SERVICES DISTRICT,31000.0,102900.0,133900.0,1997,3,2,1,39753
25465,136 05 0 013.00,SINGLE FAMILY,2916  HARBOR LIGHTS DR, NASHVILLE,0.24,URBAN SERVICES DISTRICT,31000.0,103400.0,134400.0,1998,3,3,0,39754
55119,136 05 0 015.00,SINGLE FAMILY,105 CATAMARAN  CT, NASHVILLE,0.34,URBAN SERVICES DISTRICT,31000.0,115000.0,146000.0,1998,3,3,0,39755
55120,136 05 0 033.00,SINGLE FAMILY,2532 BAYVIEW  DR, NASHVILLE,0.26,URBAN SERVICES DISTRICT,31000.0,111900.0,142900.0,1998,3,3,0,39756
25466,136 05 0 043.00,SINGLE FAMILY,2512  BAYVIEW DR, NASHVILLE,0.4,URBAN SERVICES DISTRICT,31000.0,132900.0,163900.0,1999,3,3,0,39757
21807,136 06 0 003.00,SINGLE FAMILY,224  CLEARLAKE DR W, NASHVILLE,0.29,URBAN SERVICES DISTRICT,31000.0,130900.0,161900.0,1972,3,3,0,39788
1393,136 06 0 005.00,SINGLE FAMILY,232  CLEARLAKE DR W, NASHVILLE,0.32,URBAN SERVICES DISTRICT,31000.0,111900.0,142900.0,1972,4,3,0,39789
31746,136 06 0 005.00,SINGLE FAMILY,232  CLEARLAKE DR W, NASHVILLE,0.32,URBAN SERVICES DISTRICT,31000.0,111900.0,142900.0,1972,4,3,0,39789
15918,136 06 0 007.00,SINGLE FAMILY,240  CLEARLAKE DR W, NASHVILLE,0.26,URBAN SERVICES DISTRICT,31000.0,114100.0,145100.0,1972,4,3,0,39791
9228,136 06 0 012.00,SINGLE FAMILY,221  CLEARLAKE DR W, NASHVILLE,0.29,URBAN SERVICES DISTRICT,27000.0,87700.0,114700.0,1972,4,2,0,39792
21808,136 06 0 025.00,SINGLE FAMILY,3810  PRIEST LAKE DR, NASHVILLE,0.41,URBAN SERVICES DISTRICT,27000.0,103300.0,131200.0,1973,4,2,0,39793
33630,136 06 0 027.00,SINGLE FAMILY,3806  PRIEST LAKE DR, NASHVILLE,0.27,URBAN SERVICES DISTRICT,27000.0,113300.0,141100.0,1973,3,3,0,39794
7376,136 06 0 030.00,SINGLE FAMILY,3800  PRIEST LAKE DR, NASHVILLE,0.29,URBAN SERVICES DISTRICT,27000.0,108200.0,136700.0,1974,4,2,1,39795
43447,136 06 0 033.00,SINGLE FAMILY,3505  COLONY PT W, NASHVILLE,0.36,URBAN SERVICES DISTRICT,27000.0,128900.0,165900.0,1974,4,2,0,39796
4939,136 06 0 044.00,SINGLE FAMILY,3544  COLONY PT W, NASHVILLE,0.33,URBAN SERVICES DISTRICT,27000.0,120000.0,147000.0,1975,4,3,0,39797
45821,136 06 0 059.00,SINGLE FAMILY,237  CLEARLAKE DR W, NASHVILLE,0.23,URBAN SERVICES DISTRICT,27000.0,112600.0,140600.0,1975,3,3,0,39798
26649,136 06 0 070.00,SINGLE FAMILY,284  CLEARLAKE DR W, NASHVILLE,0.36,URBAN SERVICES DISTRICT,31000.0,117100.0,148500.0,1976,4,3,0,39799
27373,136 06 0 070.00,SINGLE FAMILY,284  CLEARLAKE DR W, NASHVILLE,0.36,URBAN SERVICES DISTRICT,31000.0,117100.0,148500.0,1976,4,3,0,39799
43448,136 06 0 086.00,SINGLE FAMILY,156  ISLANDIA DR, NASHVILLE,0.29,URBAN SERVICES DISTRICT,31000.0,132400.0,165100.0,1975,4,2,1,39801
55122,136 06 0 098.00,SINGLE FAMILY,113 ISLANDIA  DR, NASHVILLE,0.43,URBAN SERVICES DISTRICT,27000.0,109000.0,136000.0,1976,4,2,0,39802
31747,136 06 0 108.00,SINGLE FAMILY,137  ISLANDIA DR, NASHVILLE,0.29,URBAN SERVICES DISTRICT,27000.0,101800.0,128800.0,1976,3,2,0,39803
49299,136 06 0 112.00,SINGLE FAMILY,3505 SAXON MIST  CT, NASHVILLE,0.32,URBAN SERVICES DISTRICT,27000.0,96000.0,126600.0,1979,3,2,0,39804
44385,136 06 0 115.00,SINGLE FAMILY,3517  SAXON MIST CT, NASHVILLE,0.34,URBAN SERVICES DISTRICT,27000.0,110100.0,137100.0,1979,3,2,0,39805
14792,136 06 0 132.00,SINGLE FAMILY,292  CLEARLAKE DR W, NASHVILLE,0.29,URBAN SERVICES DISTRICT,31000.0,128800.0,160300.0,1980,4,3,0,39806
24220,136 06 0 135.00,SINGLE FAMILY,304  CLEARLAKE DR W, NASHVILLE,0.34,URBAN SERVICES DISTRICT,31000.0,119500.0,150500.0,1980,4,3,0,39807
35386,136 07 0 003.00,SINGLE FAMILY,3712  ANDERSON RD, NASHVILLE,0.29,URBAN SERVICES DISTRICT,27000.0,125200.0,152200.0,1971,4,2,0,39808
43449,136 07 0 030.00,SINGLE FAMILY,117  TIMBER RIDGE DR, NASHVILLE,0.32,URBAN SERVICES DISTRICT,27000.0,86300.0,113300.0,1970,3,2,0,39809
44386,136 07 0 061.00,SINGLE FAMILY,3804  LAKE AIRE DR, NASHVILLE,0.27,URBAN SERVICES DISTRICT,27000.0,87900.0,116100.0,1972,4,2,0,39810
23144,136 07 0 063.00,SINGLE FAMILY,3812  LAKE AIRE DR, NASHVILLE,0.32,URBAN SERVICES DISTRICT,27000.0,105100.0,132100.0,1970,4,2,0,39811
39823,136 07 0 071.00,SINGLE FAMILY,3815  LAKE AIRE DR, NASHVILLE,0.35,URBAN SERVICES DISTRICT,27000.0,119400.0,148600.0,1971,4,3,0,39812
45822,136 07 0 071.00,SINGLE FAMILY,3815  LAKE AIRE DR, NASHVILLE,0.35,URBAN SERVICES DISTRICT,27000.0,119400.0,148600.0,1971,4,3,0,39812
24221,136 07 0 076.00,SINGLE FAMILY,3812  ANDERSON RD, NASHVILLE,0.39,URBAN SERVICES DISTRICT,27000.0,112000.0,139000.0,1972,4,2,0,39814
44387,136 07 0 076.00,SINGLE FAMILY,3812  ANDERSON RD, NASHVILLE,0.39,URBAN SERVICES DISTRICT,27000.0,112000.0,139000.0,1972,4,2,0,39814
11139,136 07 0 084.00,SINGLE FAMILY,144  DEL CREST DR, NASHVILLE,0.3,URBAN SERVICES DISTRICT,27000.0,87000.0,114000.0,1970,3,2,0,39816
45823,136 07 0 105.00,SINGLE FAMILY,108  COASTAL CT E, NASHVILLE,0.34,URBAN SERVICES DISTRICT,27000.0,103100.0,130600.0,1972,4,3,0,39817
17356,136 07 0 107.00,SINGLE FAMILY,3831  PRIEST LAKE DR, NASHVILLE,0.34,URBAN SERVICES DISTRICT,27000.0,68000.0,95000.0,1972,3,2,0,39818
21809,136 07 0 113.00,SINGLE FAMILY,136  CLEARLAKE DR E, NASHVILLE,0.27,URBAN SERVICES DISTRICT,27000.0,107100.0,135700.0,1972,3,3,0,39819
31748,136 07 0 113.00,SINGLE FAMILY,136  CLEARLAKE DR E, NASHVILLE,0.27,URBAN SERVICES DISTRICT,27000.0,107100.0,135700.0,1972,3,3,0,39819
35387,136 07 0 119.00,SINGLE FAMILY,112  CLEARLAKE DR E, NASHVILLE,0.32,URBAN SERVICES DISTRICT,27000.0,104800.0,131800.0,1972,4,3,0,39821
53592,136 07 0 150.00,SINGLE FAMILY,148 SAXON MIST  DR, NASHVILLE,0.32,URBAN SERVICES DISTRICT,27000.0,122300.0,149300.0,1975,4,3,0,39823
24222,136 07 0 170.00,SINGLE FAMILY,108  COLONY PT E, NASHVILLE,0.3,URBAN SERVICES DISTRICT,27000.0,103500.0,131300.0,1974,3,1,1,39824
43450,136 07 0 175.00,SINGLE FAMILY,3641  WOOD BRIDGE DR, NASHVILLE,0.33,URBAN SERVICES DISTRICT,27000.0,100800.0,129900.0,1977,3,2,1,39825
45824,136 07 0 177.00,SINGLE FAMILY,3649  WOOD BRIDGE DR, NASHVILLE,0.34,URBAN SERVICES DISTRICT,27000.0,116000.0,150600.0,1977,4,3,0,39826
8244,136 07 0 180.00,SINGLE FAMILY,3661  WOOD BRIDGE DR, NASHVILLE,0.3,URBAN SERVICES DISTRICT,27000.0,101100.0,128900.0,1977,3,2,0,39827
3643,136 07 0 184.00,SINGLE FAMILY,3628  WOOD BRIDGE DR, NASHVILLE,0.35,URBAN SERVICES DISTRICT,27000.0,106500.0,133500.0,1978,3,3,0,39828
39824,136 09 0 018.00,SINGLE FAMILY,3148  GOODWIN DR, NASHVILLE,0.29,URBAN SERVICES DISTRICT,23000.0,84700.0,123000.0,1982,3,2,0,39829
52330,136 09 0 032.00,SINGLE FAMILY,2413 BAYVIEW  DR, NASHVILLE,0.27,URBAN SERVICES DISTRICT,31000.0,104800.0,135800.0,1998,3,3,0,39830
7377,136 09 0 033.00,SINGLE FAMILY,2417  BAYVIEW DR, NASHVILLE,0.25,URBAN SERVICES DISTRICT,31000.0,120800.0,151800.0,1998,3,3,0,39831
33631,136 09 0 041.00,SINGLE FAMILY,2428  BAYVIEW DR, NASHVILLE,0.24,URBAN SERVICES DISTRICT,31000.0,153800.0,184800.0,1998,2,2,0,39832
39825,136 09 0 043.00,SINGLE FAMILY,2420  BAYVIEW DR, NASHVILLE,0.23,URBAN SERVICES DISTRICT,31000.0,129800.0,160800.0,1997,3,2,0,39833
2426,136 09 0 044.00,SINGLE FAMILY,2416  BAYVIEW DR, NASHVILLE,0.23,URBAN SERVICES DISTRICT,31000.0,105900.0,136900.0,1997,3,2,0,39834
376,136 09 0 045.00,SINGLE FAMILY,2412  BAYVIEW DR, NASHVILLE,0.24,URBAN SERVICES DISTRICT,31000.0,107100.0,138100.0,1997,3,2,0,39835
45825,136 09 0 045.00,SINGLE FAMILY,2412  BAYVIEW DR, NASHVILLE,0.24,URBAN SERVICES DISTRICT,31000.0,107100.0,138100.0,1997,3,2,0,39835
21810,136 10 0 003.00,SINGLE FAMILY,2775  SMITH SPRINGS RD, NASHVILLE,0.34,URBAN SERVICES DISTRICT,22500.0,122600.0,145100.0,1973,4,3,0,39844
35388,136 10 0 013.00,SINGLE FAMILY,3538  WOOD BRIDGE DR, NASHVILLE,0.33,URBAN SERVICES DISTRICT,27000.0,112100.0,141500.0,1978,4,2,0,39845
41105,136 10 0 014.00,SINGLE FAMILY,3748  PRIEST LAKE DR, NASHVILLE,0.28,URBAN SERVICES DISTRICT,27000.0,87300.0,114300.0,1978,3,3,0,39846
56493,136 10 0 015.00,SINGLE FAMILY,3752 PRIEST LAKE  DR, NASHVILLE,0.32,URBAN SERVICES DISTRICT,27000.0,112600.0,139600.0,1978,3,2,0,39847
42380,136 10 0 018.00,SINGLE FAMILY,3749  PRIEST LAKE DR, NASHVILLE,0.35,URBAN SERVICES DISTRICT,27000.0,125200.0,152900.0,1977,4,2,0,39848
15919,136 10 0 020.00,SINGLE FAMILY,3741  PRIEST LAKE DR, NASHVILLE,0.32,URBAN SERVICES DISTRICT,27000.0,103000.0,130000.0,1978,3,2,0,39849
53593,136 10 0 022.00,SINGLE FAMILY,3604 WOOD BRIDGE  DR, NASHVILLE,0.3,URBAN SERVICES DISTRICT,27000.0,105500.0,133400.0,1978,3,2,0,39850
6195,136 10 0 025.00,SINGLE FAMILY,3522  WOOD BRIDGE DR, NASHVILLE,0.35,URBAN SERVICES DISTRICT,27000.0,118500.0,145500.0,1979,4,3,0,39851
21811,136 10 0 025.00,SINGLE FAMILY,3522  WOOD BRIDGE DR, NASHVILLE,0.35,URBAN SERVICES DISTRICT,27000.0,118500.0,145500.0,1979,4,3,0,39851
55123,136 10 0 030.00,SINGLE FAMILY,3537 WOOD BRIDGE  DR, NASHVILLE,0.34,URBAN SERVICES DISTRICT,27000.0,126700.0,153700.0,1979,4,3,0,39853
28574,136 10 0 036.00,SINGLE FAMILY,3413  MEADOWLAKE TER, NASHVILLE,0.29,URBAN SERVICES DISTRICT,27000.0,89000.0,116000.0,1980,3,3,0,39854
47533,136 10 0 037.00,SINGLE FAMILY,3409  MEADOWLAKE TER, NASHVILLE,0.29,URBAN SERVICES DISTRICT,27000.0,110300.0,138100.0,1980,3,2,0,39855
14793,136 10 0 042.00,SINGLE FAMILY,333  CLEARLAKE DR W, NASHVILLE,0.31,URBAN SERVICES DISTRICT,27000.0,123900.0,153800.0,1980,4,3,0,39856
23145,136 10 0 045.00,SINGLE FAMILY,345  CLEARLAKE DR W, NASHVILLE,0.36,URBAN SERVICES DISTRICT,27000.0,122400.0,154600.0,1980,4,3,0,39857
45826,136 10 0 046.00,SINGLE FAMILY,349  CLEARLAKE DR W, NASHVILLE,0.36,URBAN SERVICES DISTRICT,27000.0,114800.0,141800.0,1980,3,2,0,39858
4940,136 10 0 050.00,SINGLE FAMILY,365  CLEARLAKE DR W, NASHVILLE,0.36,URBAN SERVICES DISTRICT,27000.0,107800.0,134800.0,1982,3,2,0,39859
56494,136 10 0 055.00,SINGLE FAMILY,380 CLEARLAKE  DR W, NASHVILLE,0.29,URBAN SERVICES DISTRICT,27000.0,88800.0,115800.0,1980,3,3,0,39860
4941,136 10 0 063.00,SINGLE FAMILY,348  CLEARLAKE DR W, NASHVILLE,0.32,URBAN SERVICES DISTRICT,31000.0,122100.0,153100.0,1981,4,3,0,39861
814,136 10 0 065.00,SINGLE FAMILY,340  CLEARLAKE DR W, NASHVILLE,0.32,URBAN SERVICES DISTRICT,31000.0,118900.0,149900.0,1981,3,2,0,39862
18866,136 10 0 067.00,SINGLE FAMILY,332  CLEARLAKE DR W, NASHVILLE,0.34,URBAN SERVICES DISTRICT,31000.0,122000.0,153000.0,1981,4,2,0,39863
12659,136 10 0 068.00,SINGLE FAMILY,328  CLEARLAKE DR W, NASHVILLE,0.3,URBAN SERVICES DISTRICT,31000.0,133500.0,164500.0,1983,4,2,0,39864
56495,136 10 0 068.00,SINGLE FAMILY,328 CLEARLAKE  DR W, NASHVILLE,0.3,URBAN SERVICES DISTRICT,31000.0,133500.0,164500.0,1983,4,2,0,39864
12660,136 10 0 069.00,SINGLE FAMILY,324  CLEARLAKE DR W, NASHVILLE,0.26,URBAN SERVICES DISTRICT,31000.0,123200.0,154200.0,1981,3,2,0,39866
4942,136 10 0 071.00,SINGLE FAMILY,316  CLEARLAKE DR W, NASHVILLE,0.29,URBAN SERVICES DISTRICT,31000.0,123100.0,154100.0,1981,4,3,0,39867
52331,136 10 0 082.00,SINGLE FAMILY,3504 LANAWOOD  DR, NASHVILLE,0.32,URBAN SERVICES DISTRICT,27000.0,122000.0,149000.0,1983,3,2,0,39868
8245,136 10 0 090.00,SINGLE FAMILY,3517  LANAWOOD DR, NASHVILLE,0.3,URBAN SERVICES DISTRICT,27000.0,123000.0,150000.0,1983,4,3,0,39869
815,136 10 0 093.00,SINGLE FAMILY,3505  LANAWOOD DR, NASHVILLE,0.32,URBAN SERVICES DISTRICT,27000.0,137100.0,164100.0,1983,4,3,0,39870
35389,136 10 0 093.00,SINGLE FAMILY,3505  LANAWOOD DR, NASHVILLE,0.32,URBAN SERVICES DISTRICT,27000.0,137100.0,164100.0,1983,4,3,0,39870
17359,136 11 0 005.00,SINGLE FAMILY,108  BLUE MIST CT, NASHVILLE,0.48,URBAN SERVICES DISTRICT,27000.0,139900.0,166900.0,1968,3,2,0,39896
18867,136 11 0 005.00,SINGLE FAMILY,108  BLUE MIST CT, NASHVILLE,0.48,URBAN SERVICES DISTRICT,27000.0,139900.0,166900.0,1968,3,2,0,39896
35391,136 11 0 005.00,SINGLE FAMILY,108  BLUE MIST CT, NASHVILLE,0.48,URBAN SERVICES DISTRICT,27000.0,139900.0,166900.0,1968,3,2,0,39896
14795,136 11 0 010.00,SINGLE FAMILY,109  LAKE SIDE CT, NASHVILLE,0.57,URBAN SERVICES DISTRICT,27000.0,104200.0,155800.0,1968,3,3,0,39899
33633,136 11 0 013.00,SINGLE FAMILY,3660  ANDERSON RD, NASHVILLE,0.39,URBAN SERVICES DISTRICT,27000.0,152100.0,179100.0,1971,3,3,0,39900
4945,136 11 0 029.00,SINGLE FAMILY,3717  PRIEST LAKE DR, NASHVILLE,0.37,URBAN SERVICES DISTRICT,27000.0,117900.0,146400.0,1979,3,3,0,39901
53595,136 11 0 029.00,SINGLE FAMILY,3717 PRIEST LAKE  DR, NASHVILLE,0.37,URBAN SERVICES DISTRICT,27000.0,117900.0,146400.0,1979,3,3,0,39901
47535,136 11 0 034.00,SINGLE FAMILY,3604  STONEWOOD CT, NASHVILLE,0.36,URBAN SERVICES DISTRICT,27000.0,119100.0,146800.0,1979,4,2,0,39903
